Data;Hora;
25/04/2018;11:27:56;
25/04/2018;11:28:00;
25/04/2018;11:28:08;
25/04/2018;11:28:17;
25/04/2018;11:28:26;
25/04/2018;11:28:31;
25/04/2018;11:28:36;
25/04/2018;11:28:55;
25/04/2018;11:28:57;
25/04/2018;11:29:01;
25/04/2018;11:29:13;
25/04/2018;11:29:25;
25/04/2018;11:29:34;
25/04/2018;11:29:38;
25/04/2018;11:29:56;
25/04/2018;11:29:59;
25/04/2018;11:30:07;
25/04/2018;11:30:09;
25/04/2018;11:30:13;
25/04/2018;11:30:16;
25/04/2018;11:30:28;
25/04/2018;11:30:31;
25/04/2018;11:30:46;
25/04/2018;11:30:48;
25/04/2018;11:30:52;
25/04/2018;11:30:59;
25/04/2018;11:31:03;
25/04/2018;11:31:09;
25/04/2018;11:31:12;
25/04/2018;11:31:27;
25/04/2018;11:31:29;
25/04/2018;11:31:33;
25/04/2018;11:32:34;
25/04/2018;11:32:45;
25/04/2018;11:32:55;
25/04/2018;11:33:01;
25/04/2018;11:33:05;
25/04/2018;11:33:20;
25/04/2018;11:33:24;
25/04/2018;11:33:33;
25/04/2018;11:33:39;
25/04/2018;11:33:50;
25/04/2018;11:34:04;
25/04/2018;11:34:06;
25/04/2018;11:34:40;
25/04/2018;11:34:47;
25/04/2018;11:34:52;
25/04/2018;11:34:55;
25/04/2018;11:34:58;
25/04/2018;11:35:03;
25/04/2018;11:35:07;
25/04/2018;11:35:12;
25/04/2018;11:35:15;
25/04/2018;11:35:37;
25/04/2018;11:35:44;
25/04/2018;11:35:48;
25/04/2018;11:35:52;
25/04/2018;11:36:03;
25/04/2018;11:36:10;
25/04/2018;11:36:12;
25/04/2018;11:36:16;
25/04/2018;11:36:21;
25/04/2018;11:36:30;
25/04/2018;11:36:32;
25/04/2018;11:36:49;
25/04/2018;11:36:50;
25/04/2018;11:36:58;
25/04/2018;11:37:03;
25/04/2018;11:37:19;
25/04/2018;11:37:22;
25/04/2018;11:37:30;
25/04/2018;11:37:37;
25/04/2018;11:37:47;
25/04/2018;11:37:51;
25/04/2018;11:37:55;
25/04/2018;11:37:59;
25/04/2018;11:38:10;
25/04/2018;11:38:17;
25/04/2018;11:38:30;
25/04/2018;11:38:33;
25/04/2018;11:38:36;
25/04/2018;11:38:38;
25/04/2018;11:38:50;
25/04/2018;11:39:08;
25/04/2018;11:39:13;
25/04/2018;11:39:29;
25/04/2018;11:39:34;
25/04/2018;11:39:37;
25/04/2018;11:39:44;
25/04/2018;11:39:48;
25/04/2018;11:39:57;
25/04/2018;11:40:09;
25/04/2018;11:40:15;
25/04/2018;11:40:19;
25/04/2018;11:40:52;
25/04/2018;11:40:57;
25/04/2018;11:41:07;
25/04/2018;11:41:09;
25/04/2018;11:41:18;
25/04/2018;11:41:26;
25/04/2018;11:41:35;
25/04/2018;11:41:38;
25/04/2018;11:42:00;
25/04/2018;11:42:13;
25/04/2018;11:42:21;
25/04/2018;11:42:25;
25/04/2018;11:42:32;
